label,review
__label__3,Shopee ngk komitmen lagi ongkir udah mahal si cepat hemat pun ngk ada lagi
__label__3,kenapa saya masukan nomer telpon tulisan nya nomer telepon harus berupa angka padahal udah angka tolong diperbaiki
__label__3,Kenapa yaa setiap kali pake shopepayleter pas CO biaya penangan nya murah pas di tagihan shoppepaylater biaya penangan nya mahal banget.. Ga sesuai CO pertama
__label__3,Dulu ongkir nya murah sekarang mlh nambah2 trs
__label__3,Halamana utama sedang diperbaiki mau diupdate kok nggak bisa sih min
__label__3,Gak bisa di download aneh banget
__label__3,Kenapa setiap mau masuk lihat ke toko malah balik lagi ke beranda terus sih
__label__3,Ongkir nya ga kira kira masa dari jakarta ke lampung 100 ribu padahal harga barang nya cuma 25 ribu. padahal sblm covid ongkir nya juga murah
__label__3,Sekarang kok kalo mau belanja gak bisa ya d. shope nc gak mau d. klik pesanan nya
__label__3,Shopee saya ada keluhan di notifikasi barang barang saya sedang dikemas saya tunggu sampe 1hari di notif nya masih dikemas terus saya tanya ke seler nya kata seler nya udah dikirim barang nya tapi kok di notif saya masih dikemas bagaimana ini shopee
__label__3,Gw kirim paket ke semarang tuh biasa nya cuma abis 30rb. Eh di aplikasi shopee beli barang dr sana kok ongkir nya sampe 50an. Mana gratis ongkir nya makin sedikit td nya 30/40rb sekarang 20rb. Ya dah lah
__label__3,Lumayan
__label__3,Tolong biaya admin buat seller dituruni!! Udah kemahalan tau!! Jangan kalah sama tiktok shop!!! Dia lagi bakar duit nih
__label__3,Sekarang ga ada lg gratis ongkir yg benar2 minimal 0 rupiah minimal belanja 30rb / 20rb dulu. Ga asik
__label__3,tapi makin kesini harus nya sistem dan pelayanan nya jg harus semakin baik donk ya.. jangan karena mau bayar artis yg mahal2 buat promo trs jadi mengorbankan kepuasan pelanggan..
__label__3,Knp ya kok belakang toko yang ada dishopee tidak bisa dibuka?
__label__3,Buat pengembang mohon perbaikan nya supaya lebih akses lagi dengan tunanetra. Di dalam aplikasi shopee banyak item tombol yang tidak dapat terbaca oleh screen Reader. Sehingga kami kaum tunanetra kesulitan untuk menjelajahi fitur di dalam aplikasi shopee
__label__3,Fitur pencarian barang di toko kok jadi ga bisa malah pencarian jadi ke all
__label__3,Makin lama makin hilang tu gratis ongkir ongkir nya juga labil
__label__3,mohon waktu kemas nya dipercepat ya
__label__3,Lumayan sih tapi voucher nya cuman khusus penguna baru
__label__3,Selalu minta d update klo mau 11.1110.109.9 klo ga d update ga bisa di buka y bagus jg klo ga bisa di buka ga bisa belanja jd ga keluar duit jg
__label__3,Shopee pay later saya limit nya gak nambah padahal sudah 3 bulan  &  shopee pinjam nya blum muncul...
__label__3,Akhir2 ini setiap kali saya mau pembayaran melalui shopee pay selalu tidak bisa padahal saldo saya juga masih ada selain itu setiap kali aplikasi shopee saya buka selalu saja aplikasinya terhenti padahal saya juga rajin mengupdatenya.
__label__3,Gak ada yg namanya ongkir gratis
__label__3,Karena ada fitur cancel pembelian tanpa pengembalian barang saya jadi ragu jualan di shopee
__label__3,Setiap halaman utama toko ga bisa dibuka ada keterangan halaman sedang diperbaiki jd saya tdk bs lihat produk di toko yg saya inginkan.
__label__3,Karena gw download shope cuman buat ngambil code redem ajh... ngak yg lain
__label__3,Kenapa waktu mau berkunjung ke toko sll ngga bisa disuruh kembali ke halaman utama? Gratis ongkir? Kalau masih bayar nama nya ngga gratis. Dan aku penasaran banget event serba seribu itu beneran ada atau gimana
__label__3,Buat bayar2 kebutuhan bulanan udah gk bisa.. tolong dong shopee diperbaiki..
__label__3,Sekarang semakin hari shopee semakin dikit koin biaya tf lewat bank kena admin 500 lah buat org jualan klo berapa kali jua lumayan koin nya sedikit banget trus klo suka liat liat toko kadang balik lagi ke atas ngak bisa liat yg lain lagi.
__label__3,Daru dulu loyalitas sama shopee tapi sayang 9.9 thn 2021 ini gratis ongkir 40 ribu minimal 20 ribu 8.8 kemarin masih minimal belanja 10 ribu... Sebagai mahasiswa dan anak kost jadi kurang belanja pernik2 murah lg di shopee.
__label__3,Ongkir nya bung :) meresahkan :) seperti tidak mendapatkan gratis ongkir
__label__3,Kadang ngga bisa ngirim
__label__3,Tolong di perbaiki atau buatlah Aplikasi Shoppe Lite... jujur nih Aplikasi makin berat dan nyedot kuota besar udh seperti Nonton You Tube...
__label__3,Knp shopee saya udh lama gk bisa di buka toko nya susah milih nya tolong perbaikan nya
__label__3,Seandai nya aku bisa bayar lewat dana pasti aku mau belanja
__label__3,Kenapa gak bisa buka halaman utama setiap toko ya? Padahal sudah saya perbarui tolong perbaikan dong saya jadi ga bisa belanja nih
__label__3,Tolong aku mau bayar lewat dana ya
__label__3,Kok ngak bisa bayar lewat dana?
__label__3,Harus log in... tp sistem dan jaringan bermasalah silahkan coba lagi2
__label__3,tolong kenapa gak bisa buat belanja akun ku...
__label__3,Kalau bisa bayar lewat dana tak kasih bintang
__label__3,Kenapa saya gx bisa masuk ke akun yang lama Dan saya cuma punya satu satu nya NO. handphone yang lama Tolong bantuan nya
__label__3,Shopee saya tidak berhasil melakukan aktivasi spaylater disuruh nunggu 31 hari lagi gimana nih padahal udah lama pake shopee
__label__3,Pembayaran lewat akulaku ko sekarang ngga ada di Shopee ya? Apa udah ga kerja sama lagi sama akulaku
__label__3," Akun shopee saya tiba² menghilang.. padahal saya mau belajanja tapi malah ga bisa dan disuruh isi nomor hp buat login tapi waktu nunggu kode pesan vertifikasi malah ada tulisan ""jaringan anda bermasalah padahal ketika saya keluar dari apk shopee sinyal saya lancar selancar lancar nya ..:)"
__label__3,Sering kejadian mau bayar... Diklik bayar kode nya ngga tampil... Ini sebab nya jadi sering gagal transaksi.. cobalah sistem nya diperbaiki...
__label__3,Kenapa voucher gratis ongkir nya gak bisa dipakai?.. padahal udah min. belanja
__label__3,Kalo kepencet food plis di mudahkan pembatalan tadi parah susah cancel
__label__3,Ko ini tertunda mulu yah mau didowload nya
__label__3,Tak coba dulu...kalau bagus nanti ku tambah bintang nya
__label__3,Barang murah ongkir mahal
__label__3,coba di perbaiki lagi paylater nya... soal nya paylater saya jadi ga bisa nyicil.. limit juga ga pernah bertambah
__label__3,awalnya belanja sekali besok ny dpt free ongkir tp skrg gk ada lagi bahkan ongkir nya rata rata 43ribu baju nya 75 tp ongkir nya melejit
__label__3,Kenapa sekarang pembayaran via akulaku tidak bisa
__label__3," Ini shoppe knp ya? tiap mau liat toko pasti selalu ada bacaan"" halaman utama sedang di perbaiki mohon tunggu sebentar: udh di tunggu ttp aja ky gtu"
__label__3,Shopee kenapa kol rewel rewel sih Sekarang dicekout kok gak bisa ya Apakah terlalu banyak pengguna atau bagaimana
__label__3,Sy buka Shopee karena sy dapat hadiah semoga ini benar dan ril dapat bukan php...
__label__3,kenapa si setiap mengajukan shope paylater slalu aja di tolak pdhal sy udh menjelaskan data sy yg benar
__label__3,biaya pengiriman di patok harga tinggi. pilihan kurir hanya satu saja.
__label__3,Shopee yg ini ga bisa metode pembayaran akulaku
__label__3,Tolong spaylater nya lolos dong biar terus menggunakan shopee
__label__3,aktifin paylater kenapa Gagal terus gak di acc padahal udah sesuai prosedur nya
__label__3,Kenapa kalau mau kunjungi toko nya orang kak pasti langsung bilang kembali ke halaman utama  dan itu semua ke setiap toko yang saya buka kak.
__label__3," Pengirim nya  bilang nya di perjalanan tapi ga sampe"" kemudian di hari besok nya eh malah di cancel dia sendiri. Gimana sih yg niat ngantar paketan ga sih ditunggu"" malah di cancel"
__label__3,Ko selalu gada jaringan ya padahal pake WiFi loh
__label__3," Kenapa akun saya tidak bisa ""BUAT PESANAN"" ? gimana saya mau beli ?"
__label__3,Kenapa shopee saya tiba tiba tidak bisa bayar menggunakan akulaku??
__label__3,Apk nya keluar sendiri terus
__label__3,Tambah dark mode donk min mata saya kayak kena sinar matahari.
__label__3,Kenapa kita tidak bisa mengaktifkan shoope paylater padahal ini menggunakan KTP sendiri selalu ditolak mohon bantuan nya
__label__3,Kok saya tidak bisa menanam shopee pay?
__label__3,kenapa akulaku hilang dari shopee???
__label__3," kenapa shopee skrg gk bsa lihat toko pasti ada bacaan ""balik lgi kehalaman depan"""
__label__3," Shopee tolong dong lebih di ketat in lagi penyimpanan rekening nya.... jd hanya boleh bank atas nama si akun ..... ga boleh cair in shopepaylater di rekening yang bukan pemilik asli nya..... kadang suka waswas kena hack/tipu tiba"" pinjaman shopepaylater di cairkan....."
__label__3," Saya cuman terlat bayar pay latter 2 hari tiba"" hilang paylatter nya padahal udah saya lunasin juga trs barang yang saya pesan di cancel tanpa pemberitahuan ada apa ya"
__label__3,Ambil tindakan yg cepat dong shopee atas masalah-masalah yg di alami pengguna nya biar semua pengguna puas
__label__3,Yah gitu lah promo nya udah banyak berkurang. Dan mesti perbaharuan mulu
__label__3,shopee tolong dong ini kenapa ya akhir-akhir ini aku mau buka toko seller nya kok ga bisa.... .pas mau buka tulisan nya maaf halaman dalam perbaikan gitu terus.... tolong dong
__label__3,Kenapa setiap pembayaran paylater gak bisa ya ... gak muncul pin untuk pembayaran
__label__3,Udah hampir platinum. Selalu blanja di shopee dan sesering itu.. tapi kok ga muncul spay latter
__label__3,Ko sekarang mah gak bisa pembayaran lewat akulaku si min???
__label__3,Kenapa kok kode pembayaran nya di hp sy kurang 1 yg gak kelihatan...
__label__3,Voucher nya gk bisa di gunakan
__label__3,Paylatter ku gak bisa diverifikasi gagal mulu kenapa ya?
__label__3,Waduh nguras data/kuota nih apalagi aplikasi mulai otomatis tanpa diketahui aplikasi shoppe mengabis kan data 300kb/detik coba lebih menghemat data
__label__3,Ka kenapa limit SPpaylater saya tidak bisa bertambah padahal saya pengguna lama loh yng ada limit nya malah turun dari 3 juta skrng 1.5 bayar cicilan juga saya gk pernah telat
__label__3,Min Kenapa apk shpoeee saya di blokir
__label__3,Mau info shopee versi 2.77.06 Kenapa ga bisa berbagi produk melalui WhatsApp ya
__label__3,Semakin lama gratis ongkir ny mehong lama2 gak ada gratis ongkir
__label__3,Jangan minta update trus trus dongs tiap bulan nya.  Pas udah di update baru lancar lagi. Masak setiap bulan wajib update
__label__3,Min2 knp nomor Ktp saya itu kok gk bisa di pakai buat upgrade ke akun shopeepay saya lg sih ??? Tolong lah min di pertimbang kan lg soal no ktp asli saya supaya bisa di gunakan buat akun shopeepay saya lg
__label__3,Gak bisa masuk ke toko nya
__label__3,Barang si kumplit tapi kalo mau COD sekarang gak bisa dikit belanja nya minimal 50 RB ke atas aahh
__label__3,Kok ngak selesai selesai apdate Shopee nya
__label__3,Kebiasaan toko olshop kalo ditanya produk masih ada pasti dijawab nah giliran ditanya kapan dikirim nya eh malah ngilang.
__label__3,Tdk bisa terpasang
__label__3,Kadang nggak bisa dikirim ke tempat tujuan gimana sih?
__label__3,Akun saya tiba tiba keluar sendiri padahal saya tidak logout sama sekali. Mau dilogin kan lagi lewat FB tapi cuma buffring dan tidak dialihkan ke laman fb
__label__3,lumayan shopee membantu penjualan toko saya. tp sayang untuk export persyaratan nya msh sulit. tolong sediakan fitur dr aplikasi nya penghapusan data menumpuk. karena setiap update pasti ada data yg menumpuk. dan untuk voucer tolong untuk bisa di gunakan double voucer.
__label__3,di kasih shopee paylater tiap pengajuan ditolak..padahal sering belanja bayar pakai shope pay
__label__3," Shopepay nya bermasalah ngga bisa dipakai padahal jelas"" saya pesan bayar pakai shoope pay tapi dibatalkan oleh ""shopee"" alasan tidak ada pembayaran"
__label__3,SpayLater saya munculkan dong
__label__3,Data app terlalu besar coba bikin Shopee lite..
__label__3,coba nih aku kasih saran tambah metode pembayaran menggunakan aplikasi dana
__label__3," Seandai nya shopee bisa bayar pakai dana wah pasti banyak yg bayar pakai dana Min tolong shopee bayar pakai dana dong biar mudah org"" bayar nya apalagi org"" yg kekurangan saldo shopeepay pasti banyak tuh"
__label__3,Baru coba berharap shopee baik
__label__3,kenapa saya tidak bisa login menggunakan perangkat saya  keterangan nya perangkat anda terblokir terindikasi penyalah gunaan
__label__3,Minimal belanja untuk dapet gratis ongkir nya naik lagi jadi 50 ribu dulu padahal dah bagus 30 ribu biar ga kena ongkir.
__label__3,Ada kah sepatu jordan
__label__3,saran saya agar dapat dibayar di tempat aja seperti lazada jadi castamer tdk ribet..
__label__3,voucher gratis ongkir nya si orange sudah seperti aplikasi sebelah si merah biru... saya coba belanja dan kebanyakan toko sekarang cuma potongan harga ongkir gak gratis seperti dulu... padahal cuma mau beli barang2 ringan dan murah
__label__3,Pingin juga dong dapet gratis ongkir min.0 pot 15rb temen aku selalu dapet aku cuman sekali dapet tolong dong dibagi sama rata
__label__3,Dulu saya bahagia bisa gratis ongkir luar jawa tapi sekarang udah gak bisa malah ongkir nya jadi 17.000 gimana itu mimin jangan sampe kehilangan pelanggan setia lah
__label__3,Kok gabisa muncul spinjam
__label__3,Min kenapa ya akun shopee saya tidak ada fitur cod sekalipun toko nya mengaktifkan fitur cod padahal temen saya kaka saya bisa lho walau hanya belanja 30 rb
__label__3,Maksud nya shopee paylater padahal shopee pay sudah terhubung
__label__3,Kok aplikasi Shopee punya ku gk ada Shopee pay later nya ya?
__label__3,kak kenapa kalok saya mau masuk ketoko ga bisa...selalu muat ulang
__label__3,Saran aja min tolong sediakan penarikan melalui e wallet jangan cuma bisa melalui rekening doang terimakasih sebelum nya
__label__3,masa skrng udah gak ada gratis ongkir
__label__3,Aplikasi nya Terlalu sering update.
__label__3,Sebenernya bagus aplikasi nya. Cuman ada beberapa toko yang pengiriman' nya LAMA. Tidak langsung di proses besok nya. Kadang 2/3 hari baru di kirim. Kurang nyaman untuk pedagang online
__label__3,Kenapa sering lah padahal internet lancar
__label__3,mau mengaktifkan shopepay later sudah memenuhi syarat tapi belom terverifikasi Syarat belanja 5 kali dan isi saldo 1 kalo tapi belom terverifikasi
__label__3,Baru download sih selama ini belum pernah pakai apk shopee. Semoga aja sesuai dengan iklan nya
__label__3,Ko saya gak bisa buka aplikasi shoppe ya. Diklik langsung keluar gak kebuka aplikasi nya di update juga udah
__label__3,kenapa ya skrg klo topup shopeepay pasti kepotong Rp500 ya walaupun hanya Rp500 tpi biasa nya ga bgtu dn pd saat mau checkout saldo shopeepay saya lebih dari harga barang yang ingin saya beli tp knp ditulis nya saldo nya tidak cukup?!
__label__3,Halo kk. Kenpa saya tidak bisa membuka aplikasi shopee ya kk. Padahal jaringan stabil buka youtube juga lancar. Pas buka shopee malah gk bisa. Mohon penjelasan nya kk.
__label__3,Internet saya baik tapi hari ini buka shopee loading terus.
__label__3," Kok udah download berkali"" Gabisa si? pdhl penyimpanan masi muat sm sinyal nya jg bgs Lhoo :)"
__label__3,aplikasi lumayan berat bgt gak kaya yg sebelah antara beli dan seller di bedakan aplikasi nya
__label__3,ini gimana sih kok akun saya malah tiba tiba ilang logout gt aja mana sandi nya lupa. tolong dong kak shopee kenapa tiba tiba begini saya coba masuk lagi ke akun saya gabisa lg
__label__3,Maaf daftar pengguna baru dapat tambah saldo Rp. 100.000 gimana nih kok tak ada ya masuk ada apa ya min?
__label__3,Size nya bisa tidak diperkecil?
__label__3,Kenapa akun spaylater saya di nonaktifkan  dan alasan nya karna ada aktivitas yang mencurigakan kenapa ya?? Padahal tenang saja kepada pihak shopee saya orang nya jujur
__label__3,kaya nya sekarang mau bayar pakai sistem COD gak segampang dulu banyak barang yg gak bisa dibayar COD. Di halaman voucher ada voucher gratis ongkir min. Rp 0 tapi saat mau checkout gak tertera malah min. Rp 10.000
__label__3," Beli "" langsung datang .. tapi ongkirnya di kurangi lagi y .."
__label__3,Min gratis ongkir nya jangan minnimal belanja 50 rb dong. gak kebagian jadi nya mau blanja
__label__3,Kenapa di shopee saya tidak muncul shopeepay later nya?
__label__3,Kenapa akun saya harus dibatasi dan tdk bisa dipulihkan. Padahal akun saya cuma 1. Tolong pihak Shopee segera atasi akun saya dan berikan solusi dong
__label__3,Kata nya dapat gratis ongkir  tapi tetap saja bayar ongkir
__label__3,kata nya semua nya ada di shoppe kok jodoh ga ada saya cari
__label__3,pengiriman aman Tapi shampo kuda pesanan saya tidak seperti yg di jelaskan Mbah Google tentang keaslian nya tidak ada segel tertulis BPOM di label tutup nya Cuma segel biasa baunya pun biasa gak nyengat. Botol nya jg gak putih bersih
__label__3,sudah 2 kali pengajuan tidak diterima terima
__label__3,Harus perbaharui aplikasi tiap bln voucher gratis ongkir cuma sebentar
__label__3,Shoopepay leter tiba tiba hilang gimana ya? Padahal mau bayar tagihan
__label__3,Hampir semua barang yg di butuhkan ada di shopee tapi App berat
__label__3,Beli di shopee emang mudah tapi kadang juga ada yang tidak beruntung dengan hasil yang di pesan ap yang di foto dg yang dikirim berbeda hanya itu kekurangan nya yg lain nya ok
__label__3,sekarang gk ada metode pembayaran dengan akulaku
__label__3,Kenapa Shopee Tanam gak bisa dibuka ya???
__label__3,Min kna gk bsa buka shoope tanam ya
__label__3,sudah beberapa kali mengajukan SPayLater selalu gagal saya Member Gold dan saya tiap bulan pun selalu order di shopee dan gak pernah sedikit.
__label__3,sampai dgn pagi ini.. shopee gem tanam/ .panen.. ga bisa dibuka gimana ini
__label__3,Saran Aja Kadang Barang nya jauh diantar dari rumah kalok agak plosok sering nyasar
__label__3,Shopee tolong dong ongkirnya diringankan adakan lagi opsi pengiriman hemat untuk semua wilayah jangan hanya untuk antar pulau
__label__3,Mau update susah Menu paylater hilang Terus besuk bayar tagihan nya gimana ya
__label__3,Kenapa menu spay later aku gak muncul2 yak pdhal ini mau bayra udah jatuh tempo tapi bingung gimana cara bisa dapet kode pembayaran nya soal nya menu spay later nya ga ada. Mana pihak shopee ini bagaimana
__label__3,saya tidak bisa memasukan alamat yang lebih detail karena jumlah huruf di batasi
__label__3," Kaya dulu dong tiap belanja di star seller dpt koin belanja 30rb dpt 3 koin kan lumayan skrng dpt koin agak"" susah ya..."
__label__3,Tolong penjual yg tidak kompeten ditindak tegas konfirmasi pembayaran cepat pengiriman barang lambat dibatalkan tidak disetujui tapi barang tak kunjung dikirim dichat tidak direspon padahal keterangan online.
__label__3,sejujur nya voucher gratis ongkir tuh gak bisa dipake untuk semua toko. bahkan di suatu produk udah bertuliskan gratis ongkir pun tetap tidak bisa terpakai. udah gitu ongkir nya besar sekali. berbeda ketika saya memakai layanan online shopping dari aplikasi hijau dan biru dongker
__label__3,Tolong benahi UI  &  UX nya kurang enak dipandang asli apa apa muncul
__label__3,Rada ga suka sih karna tiap bulan harus update apl terus ya gak di update gpp tapi gambar2 keluar nya lama bgt apalagi size shopee yg lumayan gede plis lah kalo bisa di update nya setahun sekali aja atau beberapa bulan sekali
__label__3,keseringan update mana kalo ga di update fitur lain gk bisa dibuka:( dan walaupun ngehapus cache ttp saja penuh kadang hampir 1gb
__label__3,Aplikasi nya kadang berat. Padahal device nya cukup mumpuni. Itu UI-nya lebih dibersihkan lagi dong. Yg lebih elegan gitu. Rame banget kyak pasar mau lebaran.
__label__3,Semakin update semakin banyak makan memory internal. Kasian sama yang hp nya kentang kayak saya. Susah banget masuk shopee tanam stuck di 99%. Padahal sinyal banyak. Tolong apk nya yang lebih bersahabat lagi sama hp kentang.
__label__3,Untuk shopee food tolong sediakan fitur konfirmasi terima pesanan dan tetap enable chat sebelum konfirm jaga2 kalau salah pesanan dari pada telanjur gak bisa ditukar
__label__3,Pengiriman hemat ditiadakan namun ketika memilih reguler menggunakan jasa shopee express. Biasa jika pakai pengiriman hemat (sicepat halu) lebih cepat sampai namun ini pakai reguler yang lebih MAHAL namun paket LAMA sampainya. Tolong dipertimbangkan kembali agar pengiriman hemat dibuka kembali. Terimakasih.
__label__3,Tidak cukup sms spam telkomsel sekarang di shopee di chat spam juga.
__label__3,Kenapa sekarang ekspedisi reguler nya gak bisa di pilih sih. Reguler kan ada beberapa... Dan kualitas nya gak sama . Trus kalau penjual packing nya lama kenapa pembeli gak bisa langsung cancel?
__label__3,Gratis ongkir nya skrg minimal purchase nya 50k ga kyk dulu lagi pdhl sering pake shopee
__label__3,dari 5 transaksi pasti ada 1 transaksi yg tidak bisa diubah pilihan jasa kirim. Ujung2 nya automatic pakai shopee delivery padahal saya mau pakai kurir langganan yang sudah hafal lokasi saya. Karena lokasi saya masuk kedalam gang.
__label__3,Mohon tambahkan kolom pengetikan manual untuk memberikan ulasan mengenai order makanan/minuman di shopee food
__label__3,aplikasi nya masih suka error
__label__3,Informasi Toko nya tidak detail misal saya ingin dikirim dari Kabupaten Bandung tapi di filter cuma Provinsi Jawabarat
__label__3,Potongan admin lebih besar guys drpd toko sebelah
__label__3,Potongan gratis ongkir ku kok cuma 15000
__label__3,Admin bisa tambahkan fitur diskusi atau semacam nya
__label__3,ga tau deh padahal voucher untuk tagihan atau pulsa masih ada dan biasa nya batas nya agak lama tapi ini belum sampai batas akhir aja uda gabisa dipakai kata nya habis lah padahal kemarin baru di klaim.
__label__3,tidak ada tanda di apps kalau resi sudah tercetak atau belum. agak menyulitkan  &  repot untuk seller. terkadang hal itu yang menyebabkan kebingungan dan pesanan akhir nya terkirim double.
__label__3,Semakin kesini semakin susah dapat koin bahkan untuk review barang yg biasanya dapat 100 koin sekarang cuma 25
__label__3,Gak pernah dapat Cashback atau iPhone flash sale
__label__3,aplikasi yang sangat bermanfaat tapi sayang nya juga sangat berat dan pusing sekali lihat pilihan menu nya yang terlalu banyak. tolong interface diperbaiki lagi agar lebih sederhana untuk user
__label__3,sediakan kolom komentar buat komentar makanan di shopeefood
__label__3,Saya gak bisa masuk ke aplikasi. Apakah ada gangguan ya? Kalau dari browser bisa.
__label__3,Saran dong untuk shopeefood reviews customer nya jangan cuma ada simbol2 jempol aja dan komentar yg tinggal klik aja tapi sediakan kolom sendiri untuk customers memberi saran  &  kritik  krn kadang kami tidak niat memberi simbol ( menjatuhkan resto / toko) krn produk nya gak enak tapi ingin ngasih masukan kurang lebih nya dimana aja apa yg perlu diperbaki tanpa kasih simbol
__label__3,Tombol password shopee ku kok sering ga keluar yah padahal dah update
__label__3," Udah berapa minggu ini setiap ingin mengunjungi toko selalu ga bisa kata nya sedang ada pembaruan. Tapi masa sampe berminggu"" Ga bisa. Mana di semua toko lagi"
__label__3,Kenapa shoppe Paylater sy tdk bisa digunakan?
__label__3,Ini kenapa ya abis diupdate tiba tiba akun ke log out sendiri padahal nggak log out trus pas mau masuk lagi malah nggak bisa PADAHAL SAYA LAGI PESAN BARANG GIMANA PLISSS JAWAB
__label__3,Lumayan lah...
__label__3,Biasa nya belanja rp 10ribu dapat potongan ongkir sampai 40ribu Sekarang harus belanja 20ribu  Belanja di tanggal cantik gak seindah dulu
__label__3," Min knp sekarang gabisa liat toko gitu setiap mau liat suatu toko pasti ada tulisan : ""halaman ini sedang diperbaiki"" Jadi susah min kalo mau beli barang satu toko. Tolong segera diperbaiki ya"
__label__3,ini kenapa ya Ini setiap selesai pembayaran back ke home utama sering banget loading gak jelas jadinya harus force close
__label__3,Tidak ada menu Shopee Food padahal sudah berkali kali di update versi terbaru. Tidak bisa menikmati fungsi dan promo Shopee Food
__label__3,Tidak bisa mengedit komentar
__label__3,Ga bisa belanja ke shopee lagi sdh 3 hari... Padahal sudah di update... Mau belanja ga bisa lagi... Bisa buka shopee nya tapi ga bisa ke penulusaran profil transaksi.... Tolong gimana ini...????????
__label__3,suka gabisa buka profil olshop nya
__label__3,Voucher gratis ongkir makin lama makin sedikit. Yang awal nya pengguna biasa dapat ongkir sekarang yang pakai shope pay yang dapat ongkir
__label__3,Ngga seru lagi semenjak ongkir yg d tanggung cuma 5rb klo blanja 30rb an
__label__3,game nya kebanyakan. bikin berat sama size nya kegedean
__label__3,Tolong tambahkan pulsa  &  tagihan dll ke loyalty member biar ke up Bayar bpjs pln token pulsa dll kirai masuk shopee loyalty dan ternyata engga
__label__3,Ini knp jd ga bisa melakukan pembayaran? Pakai paylater atau shopeepay selalu balik ke layar utama.
__label__3,shopee paylater saya blum bisa dan nggak ada fitur nya
__label__3,Shopee knp sering sekali proses mau bayar balik lagi ke beranda?? sy sdh pernah ke customer service tp sampai sekarang ttp ga bs
__label__3,Ongkir yang belanja 30 ribu sekarang cuma dapat 20 ribu (luar jawa) potongan nya. 40 ribu kalau belanja 50 ribu sama saja seperti toko tokopedia.
__label__3,JARANG GRATIS ONGKIR BUAT COD KEBANYAKAN SHOPEE PAY
__label__3,Tolong pake dark mode
__label__3,Mengapa game Shopee Go ga bisa dibuka? Padahal sudah saya update app nya
__label__3,Ga perlu ada game
__label__3,Kenapa setiap 2 detik masuk shopee tanam langsung blank putih?
__label__3,Shopee suka ga adil deh klo ngasi gratis ongkir
__label__3,kadang suka gak suka sih sama app olshop ini
__label__3,Ko ga bisa buka shoope ya order yg sudah di masukan di keranjang?
__label__3,Pembayaran menggunakan paylater tidak bisa
__label__3,Susah masuk ke toko. Gagal terus. ..kenapa???
__label__3,Kebijakan terbaru tentang SPL dan SPinjam di wilayah Aceh dicabut dong... Masa iya orang Aceh g bisa pake SPL dan SPinjam
__label__3,Aplikasi yang sangat bagus untuk berbelanja. Tapi nyebelin banget update terus
__label__3,GABISA PILIH KURIR
__label__3,Untuk aplikasi belanja terlalu berat fitur nya rame terlalu banyak games mungkin kedepan bisa 'diringankan' lagi
__label__3,Tampilan UI mohon diperbaiki dan permudah fitur kembali ke beranda utama Terimakasih.
__label__3,Entah kenapa akhir2 ini voucher jadi gak bisa dipake untuk semua voucher nya padahal jelas2 itu peruntukan nya
__label__3,Ah yg penting bisa belanja online lah ya
__label__3,ko susah ya di download  pdhal bukan karena ram hp penuh
__label__3,Dr tadi malem kok masuk laman profil penjual ga bisa halaman sedang dalam perbaikan itu dr shopee nya atau gmn ya?
__label__3,Kenapa pas di update selalu kembali sendiri ya min?
__label__3,Kenapa tidak bisa di download ya
__label__3,Terlalu sering update
__label__3,Sekarang koin penilaian produk cuma 50 sebelum nya 100 loh
__label__3,sering banget update nya
__label__3,Setiap kali mau beri penilain foto nya tidak bisa di input padahal untuk video bisa di input hal ini terjadi setiap kali saya mau memberi penilaian sedangkan untuk aplikasi juga sudah di upgrade. Tolong kenapa ya?
__label__3,Setiap mau cek spaylater kenapa app closed ya ?
__label__3,Rajin update yah sekarang
__label__3,Bisa ngga si ga harus update tiap bulan kasian bgt storage aku
__label__3,shopee food di aplikasi aku gak muncul icon nya
__label__3,Shopee tanam ny udah tidak bisa tanam lagi. Baru mau klik uda hilang
__label__3,Setelah diperbarui saya berharap aplikasi dapat berjalan lebih mulus ternyata menjadi lebih lambat dari sebelum nya. Cukup mengganggu padahal saya sangat suka berbelanja di sini.
__label__3,Saya tidak tau kenapa saya ingin update aplikasi ini tapi selalu gagal install. Sudah dicoba berulang2 kali tp tetap saja tidak bisa
__label__3,Habis d update baru tau ternyata kasih ulasan sekarang koin nya makin sedikit. Awal2 100/ulasan terus turun jadi 50 sekarang turun lagi jadi 25.
__label__3,gak tau kenapa setiap buka toko di Shopee pasti gak bisa
__label__3," Setiap mau lihat profil barang tulisan nya ""Silakan kembali ke halaman utama."" Bisa tolong di cek.."
__label__3,Kenapa setelah di update malah halaman sering dalam perbaikan
__label__3,Pada saat level Silver saya dapat banyak gratis ongkos kirim minimal belanja Rp0. Tapi setelah naik ke level GOLD gratis ongkos kirim nya minimal belanja Rp30 ribu.
__label__3,Saya sudah jadi pengguna lama shopee dan beli barang selalu di shopee. Tapi semakin lama voucher gratis ongkir semakin susah di dapat Harus isi shopeepay atau nunggu event yg bulan dan tanggal nya sama
__label__3,Pilihan kurir selalu dirubah2 padahal mau titip di kantor kurir tertentu.
__label__3,Aplikasi nya lumayan menguras memori
__label__3,Sekarang tiap isi saldo shopee pay dari rekening dipotong ya 500 padahal dr rekning bank nya ga ada biaya admin nya
__label__3,Keterangan minta di update tp dibuka ga ada update terbaru
__label__3,Setelah pembayaran dilayar sering ditampilkan mendapatkan cashback. Tapi kenapa cashback nya tidak ada ya?
