review
__label__3  tolong yaa verifikasi kode shopeepay fitur pesan loading kode telepon sekalinya telepon grasak grusuk diulang kali hubungi tolong perbaiki responnya terimakasih
__label__1  kode vouchernya error
__label__3  shopee aplikasi khusus seller dashboard seller aplikasi sebelah kehilangan customer lambat respon chat pesannya ketumpuk shopee mohon kedepannya dipertimbangkan aplikasi terpisah khusus seller terimakasih
__label__1  disuruh update aplikasi payah nie
__label__1  login tolong infonya admin
__label__5  lumayan minimal first time belanja pakai shopeepay puas
__label__5  mantap guys percaya shopee
__label__5  dinanti diskon
__label__1  kecewa shopee beli pulsa masuk masuk pulsanya
__label__1  flash sale padah tungguin jamnyamasa detik smua barang habisgokil botenya
__label__3  iklanmu aplikasi perangkatku terganggu
__label__1  akun hilang diblaikin apain
__label__5  belanja shopee mudah berkwalitas appa love shopee
__label__1  cbnya turun malas pakai shopee
__label__5  penjual pembeli puas
__label__1  shopee shopee pinjam
__label__3  bagus herankan dana pesanan cancel baca jam jam shopee pay dananya orang butuh
__label__1  jelekudh ganti akunmsh bwt pesantiap dtake kenapax hapus gnti akun trss
__label__1  akun nonaktifkan apasalah belanja shopee barang akun nonaktifkan barangnya sesuai gimana menghubungi penjualnya kecewa
__label__1  payah penengahan shopee pengembalian barang dibeli negeri fitur kaya pay later fungsi utama payah shopee percaya bukti dikirimkan pembeli proses pengajuan pengembalian mohon lihat pembeli riwayat gimana mihak seller belajar ecommerce sebelah mihak seller penuh seller jujur aplikasi rate down
__label__5  bagus membantu serba enak dngan shopee
__label__3  assalamualaikum kenalin reinata kls download shopee download tepi loading nye jadinyabsusah masuk gimana komenin komen
__label__3  jaringan pakai wifi
__label__5  pelayanan tingkatkan
__label__3  shopee update tanggal tanggal update halaman toko beranda utama msk toko pedagang
__label__1  sanggat buruk kritiss suka belanja shopee semenjak akun utama blokir sisa uang masuk juta dompet sp pay payahh berkali banding respon teman hati saldonya
__label__5  suka belanja shopee promo ongkir custumer terbeban biaya ongkir
__label__5  belanja shopee senang hati
__label__1  bertanggung
__label__3  biaya penanganan shopee mahal tolong free penangan commerce bayar penanganan terimakasih
__label__1  mahal ongkir kalimantan
__label__1  maaf shopee kali belanja shopee kecewakan belanja online ruwet
__label__1  potongan seller mahal berpotensi menyebabkan kerugian
__label__3  shopee login akun hp saldonya dipakai gimana
__label__3  mengerti deh doang buka shopee belanja online leletnya ampun aplikasi orang belanja online
__label__3  kasih bintang akses shopee upss halaman perbarui tunggu sebentar tunggu kayak perubahan tolong perbaiki
__label__1  jasa kirim tersedia
__label__3  ongkos gosend mahal ribu belanja sni pakai gosend ongkosnya ribu ribu mahal dikasih ribu
__label__3  update payah pakai filter pencarian muncul tolong minimal diperbaiki langganan belanja pakai shopee susah blanjanya
__label__3  tolong kali beli produk digital kirim rincian pesan email beli tiket kereta lihat kode boking aplikasi muncul rincian pesan putih gambar muncul rincian pesan seharus pembeyaran selesai pesanan confirmasi
__label__5  senang belanja didnt shopee deh terbaik pokoknya ongkir voucher discount
__label__3  lapak chat otomatis komputer stok langsung pesan kak beli batas pengiriman dikirim ujung stok kosong saran mohon tingkatkan konfirmasi persediaan barang chat komputer balesi nyaman
__label__5  ayo belanja shopee habis order pelayanan bagus woi pokok belanja online shopee sumpah bohong
__label__1  kecewa pelayanan cs shopee
__label__5  shopee mantap amanah bertanggung melayani pelanggan
__label__3  minimal gimana pengembalian dana barang terima lengkap konfir penjual respon kirin nomor wa penjual kirim buktinya respon kirim vidio paket dibuka berdurasi menit shopee bukti gimana uploadnya tolong respon
__label__1  toko kirim barang sesuai permintaan
__label__3  pesanan pengiriman kendala sesuai tanggal ditentukan transfer konsumen komplain
__label__3  shopee menyenangkan gratis ongkir metode pembayaran shopeepay voucher gratis ongkir pembayaran via transfer cekout kemana voucher update voucer gratis engkir jarang
__label__3  aplikasi shopee copot instal copot instal hdeuh gimna tolong diperbaiki
__label__5  belanja online terpercaya pakai kurir shopee beh
__label__1  aplikasi burik guba pesan boba dikirim sate kambing
__label__5  belanja mudah barang susah cari shopee mudah
__label__3  diupdate lemot malas gunainnya
__label__3  bug
__label__5  berenti pesan online voucher gratis ongkir ongkir tahan dl
__label__5  aplikasi bagus download aplikasi nyaa
__label__1  kecewa kualitas sistem pelayanan shopee
__label__1  dgan barang kirim juta setahun rumah
__label__3  diupdate hp memorynya full shopee ajah sebentar makan spacememory hp delete kiralah update hp orang batasnya
__label__5  terbaik terpercaya semoga sukses
__label__5  shopee saingannya
__label__5  bagus aplikasinya semoga voucher gratis ongkir
__label__5  suka membantu semoga shopee jaya
__label__5  shopee bl apapun shopee lelah keliling toko cari barang shopee lengkap kepepet pakai shopeepayletter pokonya shopee memudahkan orang kebutuhan apapun shopee pokonya shopee juaranya love shopee
__label__5  mudah
__label__5  shopee keren beda markeplace belanja shopee aman terjamin kualitas
__label__1  sms kode otp nomor hp bnr tolong perbaiki
__label__1  kirim barang jakarta barang gerak besarkan gratis ongkirnya jasa pengirimannya tingkatkan mending pakai tokopedia
__label__3  mencoba mudah mudahan lancar
__label__3  kurangi bintang kecewa pilih jasa kirim malas kirim pakai jne super duper lambat susu anak habis paket transit status pesan tanggal
__label__1  aplikasi shopee kmnin akun sedihsedihsedih
__label__3  update gratis ongkir digabung dng voucher cashback kecewaa bertahan belanja dishopee aplikasi pindah hati perbaikan
__label__1  denganmu
__label__1  pengirimannya
__label__1  shopeepay bayar produk topup hadeeh
__label__1  update lemot deh koin cashbacknya masuk aneh
__label__1  lupa sandi permohonan ditolak perbaiki cobalagi jawabannya cobalagi titip data salah selamat tinggal shopee
__label__3  shopee lemot kadang lihat barang loadiing bangeet servernya kaya ngehang sinyal bagus kesal belanja pakai gratis ongkir total ribu diisi shopeepay ribu dicekout dilebihin ribu ribu
__label__1  suka nonaktifkan akun sembarangan ponselnya kalinya donlot shopee pesanan gimana dibayar pakai shopeepay
__label__1  iklan menyebalkan
__label__5  bagus
__label__5  mantap aplikasi harga sesuai murah meriah muntah gratis ongkir beli shopee
__label__3  suka belanja shopee gratis ongkir lengkap tapii loadingnya beda marketplace huft tingkatkan kecepatan dunk over muatan kali uninstal
__label__3  hi minimal tolong arahannya melunasi tagihan shopeepaylatter akun batasi yaa kemarin belanja alasan akun batasi lunasi tagihan pakai tolong diperbaiki pengguna kecewa lari tolong akun diaktifkan mohon respon tindak minimal terima kasih
__label__3  aplikasinya macet
__label__3  isi saldo shopee pay rekening dipotong rekning bank biaya admin
__label__3  pakai shopee bagus pengirimannya lambat olshop apapun shopee mall gratis ongkir gratis
__label__1  mengecewakan
__label__5  belanja barang shopee keren cari harga murah
__label__1  cs buruk
__label__3  desember shopee pay rp coba belanja shopee kecewa produk dibatalkan pengembalian uang shopee pay kunjung otw uninstal lelah menunggu shopee pay rp
__label__5  senang pakai aplikasi shopee aplikasinya bagus belanja shopee
__label__3  butuh saran ku cek ketoko bingung
__label__3  penarikan dana shopee rekening penjual super shopee total gilaa mikir ulang jualan perbaiki penjual nyaman jualan
__label__5  notifikasinya trllu animasi bergerak dkrangin nmbhin berat loading page
__label__5  mudah penggunannya pengitiman crpat ongkir pokonya kurirnya asik trimakasih shopee semoga suxes
__label__3  shopee saldo shopeepay beli barang harga shopee pay mencukupi sisa bagus layanannya
__label__1  aplikasi silit konkrit mending pindah aplikasi tokopedia
__label__5  suka belanja
__label__1  bintang bintangnya shopee enak pakai kaya voucher murah lebay klaim menit habis enak pokoknya pakai shopee
__label__5  sip tingkatkan yawaku suka pesan barang bagus bagus real pick
__label__1  bot promo detik barang habis kesan promo
__label__1  pakai gratis ongkir pakai shopepay topup shopepay total nominal ongkos kirim bohong goblok beda hijau pakai pembayaran apapun lemah
__label__3  shopee pay letter limit tersisa tanggungan mohon bantuan shopee pengguna nyaman aplikasi username shopee eangbae mohon respon maap bintangin respon cepat perbaikan
__label__5  repotrepot simpel
__label__1  kirim paket lambat
__label__3  ikuti arahannya shopepay server gagal shopeepay pengembalian dana transfer tunggu gimana belanja sumpah mohon bantu
__label__5  terimakasih membantu aplikasi
__label__1  sampah
__label__5  ahir ahir dapatkan gratis ongkirpotongan ongkir sedih nahan belanja even
__label__3  kesini bagus diupdate tulisan update
__label__5  aman belanja shopee
__label__1  jelek aplikasinya
__label__1  aplikasi akun kastamer vermuk login dibikin susah kaya nyolong akun orang akun driver vermukin akun kastamer vermuk tolol vermuk dibikin ribet
__label__5  setahun puas berblanja shopre barangnya brkualitas pelayanannya teima kasih shopee
__label__1  coba kak gimna pas pesan duh binggung shopee
__label__3  yaah joss hilang berkurang bintang last update ngebug aplikasi ketutup otomatis log out suruh log mohon perbaiki langsung
__label__3  aplikasi bagus memudahkan proses jual beli online semangat shopee diluar jawa jasa pengiriman shopee berubah ongkirnya mahal jarang mndpt gratis ongkir shopee
__label__3  metode top up shopee pay alfamart indomaret bermasalah cepat diperbaiki mudah top up shopee pay perbaiki
__label__1  aplikasi praktis
__label__3  barusan transfer by va mandiri transaksi serba hp xiaomi wkt proses verifikasi lamaa finishnya tkt error kartu atm cancel memencet all tombol mesin atm kartu atm tryt struk proses transfer uang kepotong notif shopee bayar transfer ulang prosesnya normal pembayaran terverifikasi uang hilang untung cuman
__label__3  belanja shopee gratis ongkir minimal potongan ongkir ribu ongkir minimal dipotong ribu wilayah jawa mohon bantuan
__label__3  shopeepay latter serentak ribet beli isi salsa trz cicilan saldo jngn adil
__label__1  aplikasi barang cari muncul tolol
__label__3  kecewa pengiriman pakai shopee express paket minggu
__label__5  aplikasi belanja online bagus pesanan barang berkualitas
__label__1  login woii
__label__1  ongkirnya mahal
__label__3  semoga review penilaian diedit kali gagal mengedit review produk mengedit ulang review gagal aplikasi
__label__1  shopee fitur spinjam parah bunganya
__label__3  shopee salah toko online favorit mengaktifkan shopee pay mengubah nomor telp sulit prosedurnya terkadang ribet suka belanja toko online
__label__3  permainan shopee tanam nominal tetes tambahin massa tetes rupiah tunggu ganti bayar update shopee terusan
__label__3  shopee ganggu main game setiapmain game iklan sengaja tekan tolong stop iklan orang shopee trima kasih maaf salah perkataan
__label__1  shopee mohon tolong hapus toko amanahkasian customer ditipu toko biadabsaya barusan beli helm nhk rx helm bogodan nama tokonya kytstoremohon teliti shopee
__label__3  shopee ku shopeepaylater isi data limit kredit limitnya gimana ngehapus data diaplikasi tolong responnya kak
__label__5  smapai shopee dihati pinjaman tenor limit shopeepayletter jugaa limit terimakasih shopee bantuu kebutuhan sekeluarga
__label__1  top up kali sruh isi limit transaksi kalipayah
__label__5  sayang kerjasama toko
__label__1  aplikasi mengimingi rp birtday sale pas jam mlam aplikasi lemot gc buka
__label__5  banyakin promo food
__label__1  aplikasi
__label__5  kak update pohon tanam voucher emas hilang menu kak haduhh seru
__label__1  
__label__1  penjual sarananin jngn donload shoopee mending tokopedia lazada
__label__3  penjual mengeluhkan biaya layanan bebankan penjual mahal masak jual gas kg doang biaya layanan ribu ambil untung tolong sehari menerima orderan puluhan order terima gimana pelanggan harga murah shopee menerapkan biaya layanan
__label__3  tolong ditingkatkan pelayanan pengiriman barang ekspedisi kerjasama shopee lambat pengiriman barang kecewa pesan barang shopee sampainya
__label__1  muncul iklan shopee pas main wamain tiktok main facebook tolong muncul iklannya meganggu kenyamanan
__label__5  puas belanja shopee
__label__1  terkendala login nomor telepon nomor hape hangus bayar piye tagih debt masuk aplikasi nomor hape hangus menyelesaikan shopeenya transfer kode kemana
__label__1  akun login sayang shopeepay
__label__1  minimal gimana bayar shopee payleter akaun batasi belaja saldo akun pakai belanja tolong aktif beneran bayar shopee payleternya
__label__3  coba buka shopee dibuka coba perbarui tes semoga dibuka
__label__3  voucher ongkir logonya codshopeepayshopeepaylater ongkirnya dihitung pas check out tulisannya nol pas total checkout pakai spaylater plus ongkir kalk pakai shopeepay saldo harga produk plus ongkir siasia pakai voucher penipuan namanya mohon diperbaiki admin thx
__label__5  mantap
__label__3  shopee muncul halaman mengunjungi toko ibi solusinya
__label__1  pakai shopee ganti metode pembayaran kmrin skarng mingguan pas klik metode pembayaran tulisan hapus smua cach masuk akun masuk mumcul metode pembayaranyang blank putihuinstal wae pusingkurang nyaman asli nyaman skarng pakai aplikasi shopee belanja
__label__1  hallocs kendala selesaidi lempar tim emailtim email lempar tim terkaitlah selesaiditanya permasalahan voucher jawabini pelanggaran voucher buktinya indikasi kenala ktp lampirkan email indikasi pelajari kbbi biarcerdas
__label__1  kak mengganggu kak nyaman tolong muncul kak jarang belanja kak ingatkn promo kak
__label__1  pelayanan jelektarik dana shopeepay rekening masuk
__label__5  puas pelayanan shopee ditingkatkan salam sehat sukses
__label__5  mudah murah berkualitas
__label__5  suka jajan kertas ganteng shopee
__label__1  spaylater why
__label__3  masuk akun nomor handphone tolong bantuan
__label__5  langganan shopee diskon ongkir
__label__5  aplikasi efektif
__label__5  shopee bagus shopee mantap suka shoppee bangga shopee setuju shopee shopee juara shopee nomer shopee terbaik shopee on bess shopee istimewa shopee negara terbaik shopee dunia terbaik shopee sea asia terbaik shopee indonesia teebaik shopee senyum smile shopee orang bangga shopee orang suka shopee berkarya
__label__5  aplikasi bagus suka deh
__label__5  bagus belanja kebutuhan boros gapapa terimakasih nyiptain
__label__3  fitur spaylater mending pikir bunga data masuk bi cecking susah mengajukan pinjaman bank
__label__5  shopee mantap belanja mudah gampang produk recommended
__label__1  diphp shopepay laterpadahal data keanggotaan lumayan minpercuma limit jutaan daftar tunggu sebulan sebulan lagiapa maksudnya cobakecewa shopee niebelanja mah jojongenakan dihapus layanan shopee paylaternya terpakai mahnyampahin
__label__3  tolonglah sistemnya perketat perbaiki rugi seller ready stock chat pas bayar kosong pilih kecewalah tunggu pembatalan sehari proses tolong perbaiki
__label__5  membantu berbelanja voucer gratis ongkir bonus trimakasih shopee
__label__3  aplikasi bagus pelapak jujur didalam aplikator pelapak
__label__5  aplikasi mantap keren pesan pengirimannya cepat sarannya
__label__1  tolong kembalikan fitur memilih kurir hapus kurir anteraja thx
__label__3  beli shopee tulisan nilai dptkan koin turutin foto vidio koinpun bohong bbrapa sja kadang malas nilai prjanjianya tepatin ingkar janji kali bohongin orang suka
__label__3  shopee hapus cache update log out login sinyal kuat berfungsi halaman kemarin shoopepay jmlnya cek barang dibaca ulasan problem pakai langkah buka dinihari gagal
__label__1  vocher klik detik habis
__label__3  aplikasi menggunan sistime cod karenakan gagal mata mu gagal kadang rugi belanja barang krm lengkap pesan kadang kesempatan nipulasi pembeli kirim barang gagal cod
__label__1  akunku blok permanent hasih isi saldo
__label__1  susah daftar spaylater suruh tunggu aktivasi ulang gagal disuruh tunggu parah shopee syarat sesuai standar shopee gagal suruh tunggu kecewa kesal harapan palsu
__label__3  kasih bintang cek toko perbaikan disuruh halaman kali buka toko
__label__5  langanan belanja shopee terbaik
__label__1  tolong perbaiki alamat toko susah kali edit alamat
__label__5  apkikasi bagus gimna kriteria acc spaylaternya
__label__1  shopee lelet
__label__1  paket sial nyangkut bekasi tunggu minggu goblok sialan shopee menyesal pakai aplikasi shopee udah laen uninstal aje aplikasi kualitasnya kesini amburadul
__label__3  saran tolong adain pilihan expedisi pengiriman jujur kecewa samanya shopee ekspedisi anterin barang tercecer hilang cari jam semoga sarannya membangun sayang kesalip marketplace reputasinya turun expedisi jujur profesional semoga shopee sayang citra bangun
__label__5  good job makasihya shopee sukses jaya banyakin promo
__label__1  gunadi kasih voucher dipakai logo gratis ongkir giliran dicoba masi
__label__5  bagus harganya murah shopee the best deh shopee
__label__1  aplikasi jualan aplikasi game
__label__1  shopee pinjam merugikan pinjam tanggal tanggal masuk cicilan sebulan bunga jijik gara tunggu settlement bank mah ogah
__label__5  pelayanan pertahankan tingkatkan kepuasan kenyamanan customer utama
__label__5  barang barang sesuai expetasi
__label__5  aplikasi bagus penjual bodong penipuan tolong berantas
__label__5  bagus
__label__1  server shopee diupgrade pengalaman belanja menyenangkan
__label__3  menyesal deh perbaharui aplikasi lemot belanja pilih pilih barang mutar versi cepat kesal
__label__5  shopee keren mantap murah kurir ramah pengiriman cepat
__label__1  aplikasi lemot
__label__3  maaf admind shopee complain kolom komentar langsung jawabannya sekedar formalitas maaf meningkatkan layanan dm ig or bla bla bla
__label__1  login
__label__3  terimakasih shopee perbaikan kyak kemrin buka aplikasi shopee lodingnya ampun chekoutmasukin barang keranjang tolong diperbaiki
__label__3  lumayan shopee membantu
__label__1  punten teh saldoku barang beli total ongkirnya pas pilih opsi bayar tulisannya saldo apalah likeare you kidding me
__label__5  pilihan produk
__label__3  masukan tolong shopee menegur toko dichat slow respon pengalaman kemarin beli bayar pakai shopeepay orderan kunjung dikirim minggu seller chat slow respon menunggu terima kasih
__label__1  pengiriman paket bandung depok tanggal jugamalah nyasar jakarta utara lokasi jakarta selatanpengiriman shopee buruk
__label__5  semoga
__label__5  suka belanja shopee selernya ramah harga terjangkau barangbarangnya bagus
__label__3  pengikut stuck angka mengikuti follow akun menambah sekian menurun
__label__1  mantap beli paket data masuknya tunggu laporan cs jawabanya solusi solusi doang ditarik dana apun deh beli paket data masuk tunggu beli shopee kaya aneh
__label__3  malam minimal mohon bantu pembayaran paylater nunggak akun block pelunasan gimana
__label__5  membantu belanja
__label__3  kurangi bintangnya ngeblank lyar putih penyiraman
__label__3  menunggu konfirmasi pengembalian dana beli kuota smartfren masuk nomernya salah mohon konfirmasi secepatnya lega lihat hasilnya
__label__1  voucher slater pakai setalah lihat harganya slater kaya pakai voucher gratis ongkir
__label__3  flash sale tolong kota lokal sperti pncarian barang sdah wilayah jatimt jateng jabar lainya flash sale kebanyakan daerah malangbrngnya batam bayar ongkir keberatan ongkirnya melebihi harga produknya coba terapkan blnja expedisi kebanjiran orderanpngiriman trim semoga sukses
__label__1  menyesal belanja gagal
__label__1  kecewa parah kurir shopee express barang telat kirim sehari besoknya barangnya pakai shopee express kurirnya lambat jengkelgasuka kurir shopee sopan
__label__3  shopee penjual tunggu msih dikemas dichat balas dibilangin celana dipakai cepat pondok balas pas trkhir tokonya libur pesanan otomatis dibatalkan shopee mngkn melewati batas pengiriman kali yaa so gimana pakai pondok bli online jual pondok kulot otw minggu sabtu
__label__5  recommended pokokx bagus pokoknya cucok suka hemat
__label__5  suka membatu
__label__1  berjualan shopee laku
__label__1  aplikasinya login nangis shopeepaynya minimal tolong minimal
__label__1  aplikasinya mahal ongkir barang beli
__label__1  berguna ngeleg download
__label__5  kebutuhan shopee harga ekonomis berkualitas
__label__3  akun tibatiba dinonaktifkan belanja apliksi isi shopeepay pesan barang tibatiba nonaktif alasan
__label__5  puas belanja shopee
__label__1  shopee sarap pas shopeepay gangguan aplikasi sinting
__label__5  shopee the best ragu belanja shopee terimakasih shopee pelayanannya puas
__label__5  kadang barang bagus kadang tolong sleksi penjual shopee merugikan konsumen
__label__3  aplikasi shopee pembaruan close lihat barang home cari toko balek home transaksi sekalinya bayar sulit tolong perbaikannya
__label__3  maaf shopee kasih kesal shopee lemot sinyal bagus update berkali lemot tolong shopee diupgrade kedepanyya pengguna shopee berpindah aplikasi gara gara
__label__3  mohon ditingkatkan pembayaran metode transfer bank nasional kasi bintang kasi bintang terimakasih
__label__3  shopee shopee paylater solusi kak
__label__1  suka belanja online ongkir mahal beli barang harga rp ongkir rp harga barang online murah murah ongkir mahal iklan mah gratis ongkir beli gratis ongkir mohon ongkir melebihi harga barang terima kasih
__label__1  proses pengembalian dana shopee pay kayak permainkan suruh tunggu tanggal september tanggal november kepastiannya tolong proses
__label__1  gratis ongkir cuman khayalan
__label__3  th bergabung shopee belanja gratis ongkir susah sebulan belanja belanja shopee susah gratis ongkirnya malas
__label__1  spayleter susah accnyamaaf bintang turun
__label__5  bagus belanja shopee pengiriman cepat kadang kurir lambat overall bagus senang duka
__label__1  shopee bosan gimana sihh kecewa sumpah pesan makan shopee food bayar pakai shopee pay gila shoopee
__label__1  kecewa aplikasi
__label__3  jaran belanja sohpe bara batalkan susu tarik uang bayak persyaratannya perna baran batalkan penjual nilai uang juta ribu sekaran uang ambil brani belanja shopee
__label__3  harap shopee pay later belanja tingkatkan transaksi belanja masukan team shopee
__label__5  tolong acc shopee pay later anggota shopee
__label__3  shopeepaynya manfaat jajan pas jambore voucher gratis ongkir rp lancar jaya pas dipakai kesini pas masuk voucher tulisannya voucher giliran dimasukin vouchernya tulisan sah pokoknya kesini susah gratis ongkir kayak duluu
__label__5  membantu sukses
__label__3  pakai aplikasi shopee semenjak update aplikasinya berat buka gambar menitan buru butuhin aplikasi error kendalanya beda
__label__1  lemot aplikasi shopee
__label__1  spam iklan dimana
__label__3  kasih bintang susah ganti email email buka lupa password tolong bantu shopee trz xo gratis ongkir shoppepay doang pakai shopee paylatter free ongkir
__label__5  belanja menyenangkan benefit terimakasih all
__label__5  assala mualaikum tolong gratis ongkir tingkat
__label__3  aplikasi bagus membantu berbelanja online melengkapi kebutuhan seharihari kebutuhan update terbaru nama daerah lokasi searching produkbarang dibeli tolong dikembalikan toko dilokasi shingga meminimalkan ongkir pengiriman klik barangnya lokasi tokonya ribet minimal mohon pengertiannya minimal terima kasih
__label__3  bintang turun bintang isi shopee pay atm gagal pakai ebanking kemarin transfer pesanan pakai virtual account muncul nomor rekening terpaksa pakai transfer bank manual mohon diperbaiki layanannya user kesulitan
__label__1  jualan lemot orderan rame
__label__5  suka berbelanja shopee
__label__3  aplikasinya kayak heng heng kayak jaringaannya bermasalah pas buka aplikasi lancar lancar cuman shopee kayak lalod lalod tolong perbaiki kak aplikasinya enak terima kasih
__label__1  update lemot
__label__3  hapus fitur cod please saudara kena tipu cod beli barang bayr pesan klik fitur shopee kosong pesanan
__label__1  tolong perbaiki login tulisan masuk aplikasi lemot download apus download apus download masuk aplikasi
__label__5  aplikasi bagus membantu belanja online
__label__5  memper mudah wanita karir sempet belanja mall pasar
__label__5  suka smua produk cocok suka ngemol the best pokok
__label__3  kasih nilai barang upload fotonya susah malas nilainya shopee enak gratis ongkir minimal pembelian gratis ongkirnya full
__label__1  update ditunggu update
__label__5  shopee belanja hemat mudah terima kasih shopee
__label__5  membantu kebutuhan sehari
__label__3  senang aplikasi shopee membantu harga murah membeli paket internet game proses top up diamond menit done mengajukan pengembalian dana skarang respon membeli terimakasih mohon proses proses respon cepat menunggu hasil lumayan membosankan
__label__5  ayo tunggu aplikasi bagus membantu
__label__5  membantu menemukan barang dibutuhkan kadang sesuai gambar produk nyow
__label__5  menyesal berbelanja shopee produk berkualitas
__label__1  perubahan
__label__5  aplikasi jualan online bagus murah lengkap gratis ongkir
__label__1  shopie lemot update
__label__1  aplikasinya lemot
__label__1  maaf kasih bintang agen curang rate tokonya giliran pesan tunggu barang cacat amanah deh system barang cacat lemot responnya duh tolong perbaiki usser kecewa sekian trimakasih
__label__1  pesanan gagal
__label__1  shopee lemot kualitasnya buruk kesal chekout loading
__label__3  haii shopee katany kali jam pilih jasa kirim pantengin pilihan ubah jasa kirim pakai reguler shopee pakai jnt cepat opsi langganan abang kurir
__label__1  kecewa fitur shopee shopee paylater pengajuan limit tolak pelanggaran toko pribadi pembelanjaan toko
__label__3  kecewa order kali cod jasa lihat resi paket kirim kirim boro boro telepon nomor hp tertera sengaja tunggu ujungnya retur akun shopee alamat cod salah
__label__1  kemarin sedih dishopee kek nyaa penipuan deh flash salenya shopee produk kosong cek ketersediaan barangnya flash sale barang ikuti flashsale barang beli detik hilang error dibeli ongkirnya seharga barang maksudnya apaa flashsale cuman marketing memakainya tolong diperbaiki
__label__1  voucher diskon pengguna barutpi giliran dipakai gabisahalahh tipu
__label__5  langganan kebutuhan
__label__5  aplikasinya membantu belanja apapun terimakasih shopee
__label__3  tolong diperbaiki input merk toko loading dibuka opsi lancar install ulang shopee problem
__label__1  gratis gratis ongkir manaa gratis hah kak maaf kasarpembohong
__label__3  saldo penjual terkadang masuk langsung pembeli klik pesan terima produk hpus olh shopee semoga lbih
__label__5  bagus gratis ongkir beli mainan mahal ongkirnya mahal gratis ongkir
__label__3  kasih bintang shopee senyaman jasa pengirimannya cuman reguler ubah tolonglah shopee kayak kasihan kalimantan mahal ongkirnya tolong lahdulu nyaman pakai shopee skarang kecewa
__label__1  mengadakan event juta penipuan
__label__3  mohon bantuannya login verifikasi muka mengatur verifikasi muka
__label__5  belanja shopee puas
__label__5  alhamdulillah aplikasi penghasilan hidup mandiri
__label__3  maaf turunkan ratingnya shopee lemot errornya shopeepaylater terkadang muncul co update teratur bermasalah tolong diperbaiki sistemnya sayang turun rating gara gara
__label__3  semenjak pembaruan kali jasa kirim nentuin shopee kadang estimasi gunta ganti tolong yaa samasama enak kali nentuin estimasi
__label__3  kasih bintang shopepaylater teman mohon kebijakan pengguna akun
__label__3  ngecrash dipakai lancar tolong fixkan update terimakasih bagus storage koneksi lancar kejadian harian pakai vpn kejadiannya jumat kamisnya transaksi promo rp rupiah
__label__5  puas belanja shopee pokoknya sukses
__label__3  sekedar masukan admin shopee shopee error contoh barang diterima pembeli aplikasi tertulis barang kemas tolong perbaiki
__label__1  cashback sumpah kecewa bangt
__label__5  bagus promo murah belanja
__label__5  mudah
__label__3  minimal ekspedisi shopee standar expres id expres pakai reguler mahal ongkir rumah minimal
__label__1  loading
__label__1  shopee kejam spaylater bunga kejam
__label__5  pokoknya belanja only tempatnya aplikasi shopy shopy bagus
__label__3  maaf kurangin sdikit kecewa alamat kab bogor pin jakarta edit pin dipindah kali diubah pesan shopee food area resto diluar kab bogor tolong diperbaiki
__label__1  goblok
__label__3  aflikasinya jelek bohong papali papali aflikasinya bagus pesan shopee balum kecewa
__label__3  saran shopee menu transaksi mengirim barang penjual mengirim barang pembeli foto barang aslinya pembeli barang dikirim betuk real pict ditahu pengembalian barang
__label__3  kesal iklan sesuai iklan paket data pass diklick situ bilangnya habis duh taknik ngabalin deh mlm nunggunya jam jam jam jam kapok nunggnya bagus bagus
__label__1  nyaman belanja shopee kurir lemot notifikasi oesanan menju lokasi tunggu kurir setan tunda acara tunggu kurur lemot setan
__label__3  bagus pengguna voucher diskonnya klaimya deh ditunggu perbaikan
__label__1  penipuan shopee cs tanggap
__label__3  bagus lemot hp aplikasinya teman
__label__5  menyesal belanja online pakai shopee bonus hadiah ketagihan sukses shopee
__label__5  membantu dimasa pandemik mohon kualitas barang disesuaikan gambar pengguna jasa shopee
__label__3  harap tertibkan kurir jasa kirim barangnya ngeyel malas merugikan pembeli penjual gagal transaksi gara kurir perusahaan jasa problem
__label__3  tolong perbaiki sistemnya diupgrade lihat paket dikirm muncul apapun putih doang giliran buka aplikasi
__label__1  kemarin sore buka shopee tanam aplikasi versi terbaru bersihin sampahnya tolong
__label__1  membingungkan
__label__3  semoga terpilih aktipkan spl
__label__5  mantap mudah gratis onkirnya
__label__5  alhamdullillah kenal shopee jalan kalan keliling jakarta belanja he he hee
__label__5  benlanja shopee puas barang qt tersedia aman terpercaya
__label__5  suka shopee melayani terkendala penarikan dana
__label__5  belanja shopee mantap
__label__3  permisi kak bias kasih bintang kak tanggal kemarin bayartransfer deadline pembayaran tanggal bayar pesanan dibatalkan transfer sayang kertas pembayaran atm muncul kak maksudnya dm dibalas
__label__5  pokoknya puas belanja dishopee gratis ongkir toko sebelah
__label__3  susah aplikasi shopee pilihan jasa pengiriman pilihan langsung ditentukan pusat pengiriman pelanggan jawa kebijakan membantu pertimbangkan terimakasih shopee
__label__5  pelayanan puas
__label__1  kecewa belanja shopee kali beli barang beda beli baju pcs cuman bahan baju jelek
__label__1  up date error susah bukalemot
__label__5  praktis pesan barang terima
__label__1  pulau jawa aceh untungkan biaya pengiriman mahal biaya barang dibeli belanja online untungkan daerah
__label__1  akses shopee kecepatan mbps cepat lemot ampun
__label__5  mencoba pesan hp cocok sejui semoga sesuai harapan
